"caseid_new","w5_duration","w5_source","w5_complete","w5_status","w5x_qualified","w5x_marry","w5x_last","w5x_year","w5x_civil","w5x_month","w5x_civyear","w5x_civmonth","w5_q1","w5_q2","w5_sex_frequency","w5_p_monogamy","w5_identity","w5_outness","w5_q3","w5_q4","w5_mbtiming_month","w5_mbtiming_year","w5_q5","w5_q6","w5_q7","w5_mar_year","w5_mar_month","w5_q8","w5_civ_year","w5_civ_month","w5_q9","w5_q10","w5_nonmbtiming_year","w5_nonmbtiming_month","w5_broke_up","w5_HCMST_interview_fin_yrmo","w2345_combo_breakup","responded_to_w234or5","pp5_ppage","pp5_ppagecat","pp5_ppagect4","pp5_ppeduc","pp5_ppeducat","pp5_ppethm","pp5_ppgender","pp5_pphhhead","pp5_pphhsize","pp5_pphouse","pp5_ppincimp","pp5_ppmarit","pp5_ppcmdate_yrmo","pp5_newer","pp5_ppmsacat","pp5_ppreg4","pp5_ppreg9","pp5_pprent","pp5_ppt01","pp5_ppt25","pp5_ppt612","pp5_ppt1317","pp5_ppt18ov","pp5_ppwork","pp5_ppnet","ppmarit_2014","ppcmarit_2014_yrmo","ppmarit_2013","ppcmarit_2013_yrmo","ppmarit_2012","ppcmarit_2012_yrmo","ppmarit_2011","ppcmarit_2011_yrmo","ppmarit_2010","ppcmarit_2010_yrmo","ppmarit_2009","ppcmarit_2009_yrmo","ppmarit_2007","ppcmarit_2007_yrmo"
104565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,62,5,4,12,4,1,1,1,1,1,6,5,201405,1,1,3,7,1,0,0,0,0,1,1,1,5,201405,5,201306,5,201207,5,201107,5,201007,5,200904,5,200710
105515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,5,3,12,4,1,2,1,1,3,12,5,201010,0,1,1,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,201010,5,200904,5,200711
106296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34,2,2,12,4,1,2,1,1,3,10,5,201305,0,1,3,5,2,0,0,0,0,1,1,1,0,0,5,201305,5,201207,6,201107,5,201007,6,200904,6,200711
107255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,2,12,4,1,1,0,3,2,7,5,201306,0,1,4,9,1,0,0,0,0,3,1,1,0,0,5,201306,5,201207,5,201106,5,201007,5,200905,5,200710
108381,0,0,0,2,1,1,5,2009,0,3,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,2,12,4,1,2,0,4,2,16,1,200904,0,1,4,9,2,0,0,2,0,2,4,1,0,0,0,0,0,0,0,0,0,0,1,200904,1,200712
108501,1,1,1,2,1,1,1,2013,0,3,2013,3,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,56,5,3,14,4,1,1,1,2,1,14,1,200802,0,0,2,4,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,200802
109706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,7,4,11,3,1,1,1,2,4,10,6,200907,0,0,2,3,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6,200907,6,200711
110316,1,1,1,2,1,2,1,2013,0,3,2013,3,0,0,5,1,2,2,0,0,0,0,1,1,1,2014,2,0,0,0,0,0,0,0,0,201412,0,1,36,3,2,14,4,1,1,1,1,1,16,3,201306,0,1,2,3,1,0,0,0,0,1,1,1,0,0,3,201306,3,201206,6,201107,6,201007,3,200905,6,200710
112646,0,0,0,2,1,1,1,2013,0,3,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,6,4,10,3,1,1,1,2,2,13,1,201305,0,1,4,9,2,0,0,0,0,2,1,1,0,0,1,201305,1,201207,1,201107,1,201007,1,200905,6,200712
113235,5,1,1,1,1,1,1,2013,0,3,2013,3,2,0,0,0,1,0,1,1,7,2013,0,0,0,0,0,0,0,0,0,0,0,0,1,201412,1,1,29,2,1,12,4,1,2,1,1,3,11,3,201404,1,1,3,7,2,0,0,0,0,1,1,1,3,201404,4,201305,1,201207,1,201107,1,201007,6,200904,5,200710
114276,0,1,1,1,1,1,1,2013,0,3,2013,3,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,32,2,2,12,4,1,2,1,3,1,15,1,201404,1,1,2,3,1,0,1,0,0,2,1,1,1,201404,1,201306,1,201208,1,201107,1,201007,1,200904,6,200710
115473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,4,3,10,3,1,1,1,2,3,14,6,201405,1,1,4,9,2,0,0,0,0,2,1,1,6,201405,3,201305,3,201206,3,201107,3,201007,3,200904,3,200710
116271,0,0,0,1,1,1,1,2013,0,3,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,2,2,10,3,1,1,1,2,3,10,1,201308,0,1,2,4,2,0,0,0,0,2,1,1,0,0,1,201308,1,201207,1,201106,1,201007,1,200904,1,200710
117401,1,1,1,1,1,1,1,2013,0,3,2013,3,1,1,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,46,4,3,12,4,1,1,1,4,1,15,1,201405,1,1,2,4,1,0,0,0,2,2,1,1,1,201405,1,201306,1,201206,1,201107,1,201007,1,200904,1,200809
119371,1,1,1,1,1,1,1,2013,0,3,2013,3,1,1,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,43,3,2,8,1,1,2,1,2,3,3,1,201405,1,1,3,7,2,0,0,0,0,2,6,1,1,201405,1,201306,1,201207,1,201107,1,201007,1,200904,1,200710
119663,0,0,0,3,1,2,4,2010,0,3,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,6,4,11,3,1,1,1,1,3,13,3,200904,0,1,3,5,1,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,3,200904,3,200710
120456,1,1,1,2,1,1,1,2013,0,5,2013,5,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,51,4,3,10,3,4,2,1,3,1,18,1,201108,0,1,4,9,1,0,0,0,0,3,1,1,0,0,0,0,0,0,1,201108,1,201007,1,200904,6,200710
121515,0,0,0,0,0,2,1,2013,0,3,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,57,5,3,12,4,1,2,1,1,3,11,5,201405,1,1,1,2,2,0,0,0,0,1,1,1,5,201405,5,201305,5,201206,5,201107,5,201007,5,200904,5,200710
122441,0,0,0,3,1,1,4,2010,0,3,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,4,3,8,1,1,2,0,2,4,10,1,200908,0,0,2,3,1,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,1,200908,1,200710
123405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4,3,12,4,1,1,1,1,3,12,5,201404,1,1,3,5,2,0,0,0,0,1,1,1,5,201404,5,201308,5,201207,5,201107,5,201007,5,200904,5,200710
125346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40,3,2,12,4,1,1,0,2,1,11,6,200904,0,1,4,9,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6,200904,6,200710
126231,2,1,1,1,1,1,1,2013,0,3,2013,3,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201411,0,1,28,2,1,2,1,1,2,1,1,2,13,1,201405,1,1,2,3,1,0,0,0,0,1,1,1,1,201405,5,201305,1,201206,1,201106,1,201007,1,200904,1,200711
127425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,4,3,14,4,1,2,1,1,3,17,5,201107,0,1,3,5,2,0,0,0,0,1,1,1,0,0,0,0,0,0,5,201107,5,201007,5,200904,5,200711
128441,1,1,1,1,1,1,1,2013,0,3,2013,3,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,50,4,3,9,2,2,1,1,2,1,19,1,201404,1,1,4,9,1,0,0,0,0,2,1,1,1,201404,1,201305,1,201206,1,201106,1,201007,1,200905,1,200711
129595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,6,4,12,4,1,2,1,1,1,13,5,201405,1,1,3,7,1,0,0,0,0,1,5,1,5,201405,5,201305,5,201209,5,201108,5,201009,5,200904,5,200711
130266,0,0,0,2,1,1,1,2013,0,4,2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,2,2,12,4,1,1,1,1,1,18,1,201107,0,1,3,5,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,201107,1,201007,1,200904,6,200711
131561,0,0,0,2,1,1,5,2009,0,3,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,5,4,9,2,1,2,1,2,1,13,1,200904,0,1,3,5,1,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,0,0,1,200904,1,200710
132505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,5,3,8,1,2,2,1,2,3,4,1,201305,0,1,4,9,2,0,0,0,0,2,1,1,0,0,1,201305,1,201206,1,201106,5,201007,5,200904,5,200804
133521,0,0,0,2,1,1,1,2013,0,4,2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,5,3,12,4,1,2,1,2,1,13,1,200904,0,1,3,5,1,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,1,200904,1,200712
134275,0,1,1,1,1,1,1,2013,0,3,2013,3,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,33,2,2,10,3,1,2,1,2,3,7,1,201405,1,1,3,5,1,0,0,0,0,2,6,1,1,201405,1,201306,1,201209,5,201106,5,201007,6,200904,5,200710
134461,2,1,1,2,1,1,1,2013,0,3,2013,3,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,52,4,3,12,4,1,1,1,4,1,13,1,201207,0,1,2,3,1,0,0,0,0,4,1,1,0,0,0,0,1,201207,1,201107,1,201007,1,200905,1,200712
135736,0,0,0,4,1,2,1,2013,1,3,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79,7,4,10,3,1,2,1,2,3,12,6,201309,0,1,3,5,2,0,0,0,0,2,5,1,0,0,6,201309,6,201207,6,201107,6,201007,6,200904,6,200711
136275,0,0,0,2,1,1,4,2010,0,3,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,2,2,13,4,5,1,1,2,1,14,5,200904,0,1,3,6,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,5,200904,5,200801
137215,0,0,0,2,1,2,3,2011,0,4,2011,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,2,2,12,4,4,1,1,1,3,9,5,201006,0,1,4,9,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,201006,5,200909,5,200710
138383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,2,9,2,4,2,1,3,1,1,3,201206,0,1,4,9,1,0,0,1,1,1,1,0,0,0,0,0,3,201206,3,201106,3,201007,3,200904,3,200801
140511,1,1,1,1,1,1,1,2013,0,3,2013,3,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,57,5,3,9,2,1,2,1,4,1,17,1,201405,1,1,4,8,1,0,0,0,1,3,2,1,1,201405,1,201305,1,201206,1,201107,1,201007,1,200905,1,200710
141843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,7,4,13,4,1,2,0,1,3,9,3,201107,0,1,2,3,2,0,0,0,0,1,5,0,0,0,0,0,0,0,3,201107,3,201007,3,200904,3,200710
142561,0,0,0,3,1,1,4,2010,0,3,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,5,4,10,3,5,2,1,6,1,10,1,200904,0,1,2,3,1,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,1,200904,1,200710
143746,0,0,0,0,0,2,1,2013,1,4,2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,7,4,12,4,1,1,1,2,1,16,6,200904,0,1,2,3,1,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,6,200904,6,200711
144545,0,0,0,0,0,2,1,2013,0,11,2013,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,60,5,4,11,3,1,1,1,1,1,9,5,200904,0,1,1,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,200904,5,200710
145611,0,2,1,3,1,1,1,2013,0,11,2013,11,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502,0,1,66,6,4,10,3,1,1,1,3,1,8,1,200904,0,1,3,5,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,200904,1,200712
146405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4,3,12,4,1,2,0,2,1,16,1,201405,1,1,3,7,1,0,0,0,0,2,1,1,1,201405,1,201305,1,201207,5,201107,5,201007,5,200905,5,200711
147245,0,0,0,0,0,2,1,2013,0,3,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,2,2,10,3,1,1,1,2,1,16,5,201404,1,1,1,2,1,0,0,0,0,2,1,1,5,201404,5,201305,5,201206,6,201106,5,201007,5,200904,5,200710
147525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,5,3,13,4,1,2,1,1,1,8,2,201405,1,1,4,9,1,0,0,0,0,1,6,1,2,201405,2,201306,5,201208,2,201107,5,201007,6,200904,5,200802
149675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,6,4,10,3,1,1,1,1,1,6,5,201405,1,1,1,2,1,0,0,0,0,1,5,1,5,201405,5,201305,5,201209,5,201106,5,201007,5,200904,5,200711
150411,0,1,1,2,1,1,1,2013,0,3,2013,3,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,47,4,3,13,4,3,1,1,2,1,19,1,201108,0,1,4,9,1,0,0,0,0,2,1,1,0,0,0,0,0,0,1,201108,1,201007,1,200905,1,200712
151506,1,1,1,2,1,1,3,2011,0,4,2009,2,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,56,5,3,12,4,1,2,1,2,1,17,1,201206,0,1,3,7,1,0,0,0,0,2,2,1,0,0,0,0,1,201206,1,201105,1,201009,1,200904,6,200711
152762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,7,4,10,3,2,2,0,2,1,12,2,201405,1,0,3,5,1,0,0,0,0,2,5,1,2,201405,2,201305,2,201206,2,201107,2,201007,2,200904,2,200711
153673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,6,4,12,4,1,2,1,1,3,4,3,200711,0,1,4,9,2,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3,200711
154531,0,0,0,2,1,1,4,2010,0,3,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,5,3,9,2,1,1,1,6,1,11,1,201008,0,1,2,3,1,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,1,201008,1,200904,1,200808
155561,18,1,1,1,1,1,1,2013,0,3,2013,3,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502,0,1,62,5,4,10,3,1,2,1,2,1,9,1,201405,1,1,3,5,1,0,0,0,0,2,7,0,1,201405,1,201305,1,201206,1,201106,1,201007,1,200904,1,200710
156486,1,1,1,1,1,2,1,2013,1,3,2013,3,0,0,2,1,3,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,201412,0,1,64,5,4,11,3,5,2,0,2,1,10,6,201304,0,1,3,7,1,0,0,0,0,2,5,1,0,0,6,201304,6,201212,6,201107,6,201007,6,200905,6,200712
156535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,5,3,13,4,1,2,1,1,2,12,5,201405,1,1,4,9,1,0,0,0,0,1,1,1,5,201405,5,201305,5,201206,5,201106,5,201007,5,200904,5,200711
157385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,2,12,4,3,2,1,1,3,5,5,200905,0,1,4,9,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,200905,5,200801
157421,0,1,1,1,1,1,1,2013,0,3,2013,3,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,48,4,3,10,3,5,1,1,4,1,8,1,201404,1,0,1,1,2,0,0,0,1,3,6,1,1,201404,1,201305,1,201207,1,201107,1,201007,1,200904,1,200712
158261,3,1,1,2,1,1,1,2013,0,3,2013,3,2,0,0,0,4,4,1,3,7,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,201412,1,1,32,2,2,11,3,1,2,1,4,1,11,1,201206,0,1,4,8,1,0,0,1,0,3,7,1,0,0,0,0,1,201206,1,201107,1,201007,1,200904,1,200710
159285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,2,10,3,1,1,0,3,1,8,5,201305,0,1,1,1,1,0,0,0,0,3,1,1,0,0,5,201305,5,201207,5,201107,5,201007,5,200904,5,200710
161715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,76,7,4,9,2,1,1,1,1,3,7,5,201405,1,1,2,4,2,0,0,0,0,1,1,1,5,201405,5,201306,5,201207,5,201107,5,201007,5,200905,5,200710
162521,0,0,0,2,1,1,3,2011,0,4,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,5,3,12,4,1,2,1,2,1,15,1,201108,0,1,1,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,1,201108,1,201009,1,200905,1,200805
163195,9,1,1,1,1,1,1,2013,0,3,2013,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,25,2,1,12,4,4,1,1,1,1,14,5,201404,1,1,4,9,1,0,0,0,0,1,1,1,5,201404,5,201305,5,201206,5,201106,5,201007,5,200904,5,200712
164505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,5,3,9,2,1,2,1,1,1,4,5,201405,1,1,2,3,2,0,0,0,0,1,6,1,5,201405,5,201305,5,201206,5,201107,5,201007,5,200907,5,200710
165625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,6,4,14,4,1,1,1,1,1,10,5,201405,1,1,3,7,1,0,0,0,0,1,5,0,5,201405,5,201305,5,201206,5,201106,5,201007,5,200904,5,200710
166381,13,1,1,2,1,1,1,2013,0,3,2013,3,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,44,3,2,12,4,4,1,1,3,2,17,1,201207,0,1,4,8,1,0,1,0,0,2,1,1,0,0,0,0,1,201207,1,201107,1,201004,1,200904,1,200803
167245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,2,2,10,3,1,2,1,1,2,14,5,201405,1,1,4,9,2,0,0,0,0,1,1,1,5,201405,5,201305,5,201206,6,201106,5,201007,5,200904,5,200801
168646,3,1,1,1,1,1,1,2013,1,3,2013,3,1,1,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201411,0,1,70,6,4,10,3,1,2,1,2,1,13,1,201405,1,1,3,5,1,0,0,0,0,2,5,0,1,201405,1,201305,1,201209,1,201107,1,201008,6,200905,6,200809
171391,2,1,1,1,1,1,1,2013,0,3,2013,3,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201411,0,1,44,3,2,10,3,1,1,0,3,1,6,1,201405,1,1,2,3,3,0,1,0,0,2,1,1,1,201405,1,201306,1,201209,1,201107,1,201007,1,200904,1,200710
172291,0,1,1,1,1,1,1,2013,0,3,2013,3,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,35,3,2,12,4,1,2,1,4,1,15,1,201408,1,1,1,2,1,0,0,2,0,2,7,1,1,201408,1,201305,1,201206,1,201107,1,201007,1,200905,1,200710
173205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,1,12,4,1,2,0,4,2,11,5,201405,1,1,2,4,2,0,0,0,0,4,1,1,5,201405,5,201305,5,201207,5,201106,5,201005,5,200904,5,200710
173671,1,1,1,1,1,1,1,2013,0,3,2013,3,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,73,6,4,9,2,5,1,1,3,1,9,1,201405,1,1,4,8,1,0,0,0,0,3,5,1,1,201405,1,201305,1,201207,1,201107,1,201007,1,200904,1,200711
174603,0,0,0,2,1,2,3,2011,0,4,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,6,4,12,4,2,2,1,1,2,6,3,201206,0,1,3,7,1,0,0,0,0,1,5,1,0,0,0,0,3,201206,3,201106,3,201007,0,0,3,200711
175455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,4,3,12,4,1,1,1,1,2,15,5,200905,0,1,3,5,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,200905,5,200712
176495,0,0,0,4,1,2,4,2010,0,3,2010,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,5,3,10,3,1,2,1,1,1,16,5,201003,0,1,4,9,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,5,201003,5,200712
177386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,44,3,2,12,4,1,1,1,2,1,16,6,201405,1,1,3,5,1,0,0,0,0,2,1,1,6,201405,6,201305,6,201206,6,201108,5,201007,4,200904,6,200711
178295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,2,12,4,1,2,1,1,3,9,5,201109,0,1,2,4,2,0,0,0,0,1,1,1,0,0,0,0,0,0,5,201109,5,201009,5,200904,5,200711
179461,1,1,1,1,1,1,1,2013,0,3,2013,3,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201411,0,1,52,4,3,10,3,1,1,1,2,1,18,1,201405,1,1,1,2,1,0,0,0,0,2,1,1,1,201405,1,201304,1,201206,1,201107,1,201007,1,200904,1,200710
180415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,46,4,3,12,4,2,1,1,1,3,9,5,201404,1,1,1,2,2,0,0,0,0,1,1,1,5,201404,5,201305,5,201206,5,201107,5,201007,5,200904,5,200804
181403,0,0,0,3,1,2,4,2010,0,3,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,4,3,9,2,3,1,0,1,1,12,3,200904,0,1,2,4,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,200904,3,200808
183655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,6,4,13,4,1,2,1,1,1,13,5,201406,1,1,4,9,1,0,0,0,0,1,5,1,5,201406,5,201306,5,201210,5,201108,5,201007,5,200904,5,200710
185405,0,1,1,1,1,2,1,2013,0,3,2013,3,0,0,5,1,1,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,201411,0,1,46,4,3,13,4,1,1,1,2,2,7,6,201405,1,1,1,1,1,0,0,0,0,2,1,1,6,201405,6,201306,6,201207,6,201107,6,201007,5,200905,5,200712
187511,0,1,1,1,1,1,1,2013,0,3,2013,3,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,57,5,3,10,3,1,1,1,2,1,18,1,201405,1,1,3,5,1,0,0,0,0,2,1,1,1,201405,1,201305,1,201206,1,201107,1,201007,1,200904,1,200710
