"caseid_new","w4_xqualified","w4_status","w4_complete","w4_source","w4_duration","w4_HCMST_interview_fin_yrmo","w4_xtype","w4_xyear","w4_xmonth","w4_xmarry","w4_xlast","w4_xwave1_month","w4_xcivil","w4_xss","w4_q1","w4_q2","w4_quality","w4_attractive","w4_attractive_partner","w4_q3","w4_q4","w4_mbtiming_year","w4_mbtiming_month","w4_q5","w4_q6","w4_q7","w4_mar_year","w4_mar_month","w4_civ_year","w4_q8_a","w4_q8_b","w4_q9","w4_q10","w4_nonmbtiming_year","w4_nonmbtiming_month","relationship_quality_w4","w4_broke_up","w234_combo_breakup","pp4_ppeduc","pp4_ppeducat","pp4_ppethm","pp4_pphhhead","pp4_pphhsize","pp4_pphouse","pp4_ppincimp","pp4_ppmarit","pp4_ppmsacat","pp4_ppreg4","pp4_ppreg9","pp4_pprent","pp4_ppt01","pp4_ppt25","pp4_ppt612","pp4_ppt1317","pp4_ppt18ov","pp4_ppwork","pp4_ppnet","pp4_ppcmdate_yrmo","pp4_newer","ppa2009_services_yrmo","ppa2009_how_often_services"
2134466,1,1,1,1,2,201303,1,2011,4,1,2,2,1,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,3,1,1,4,1,17,1,1,1,1,1,0,0,2,0,2,6,1,201305,1,200904,0
2135265,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,1,1,2,3,14,5,0,1,1,2,0,0,0,0,2,1,1,201305,1,200903,4
2136353,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,1,3,3,3,0,3,7,2,0,0,0,0,1,6,0,201305,1,200902,4
2137436,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,1,1,7,1,19,3,1,1,2,1,0,0,1,0,6,1,1,201009,0,200905,6
2138753,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,1,1,9,3,1,1,2,1,0,0,0,0,1,5,1,200904,0,200903,4
2140561,1,1,1,1,6,201303,2,2011,4,1,2,2,0,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,4,1,1,3,1,15,1,1,2,4,1,0,0,0,1,2,1,1,201308,1,200903,0
2141285,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,0,1,1,8,5,1,4,8,1,0,0,0,0,1,4,0,200909,0,200810,0
2142591,1,1,1,1,6,201303,2,2011,4,1,2,2,0,2,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,4,1,1,2,1,18,1,1,1,1,1,0,0,0,0,2,5,1,201305,1,200903,2
2143405,1,1,1,1,1,201303,2,2011,4,1,2,2,0,2,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,4,1,1,4,1,14,1,1,2,4,1,1,1,0,0,2,1,1,201305,1,200902,2
2144501,1,1,1,1,1,201303,2,2011,3,1,2,2,0,2,1,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,3,1,1,4,1,11,1,1,3,5,1,0,0,0,0,4,1,1,201305,1,200903,0
2145295,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,5,1,1,3,13,5,1,4,9,2,0,0,0,0,1,4,1,201305,1,200903,3
2146361,1,2,1,1,1,201303,2,2011,4,1,2,2,0,2,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,4,1,1,4,1,17,1,1,2,4,1,0,0,2,0,2,1,1,201107,0,200905,0
2147491,1,2,1,2,0,201304,2,2011,5,1,2,2,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,2,1,1,4,4,11,1,0,2,0,1,0,0,1,1,2,1,1,200905,0,200904,2
2148195,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0,2,1,16,5,1,3,5,1,0,0,0,0,2,1,1,200904,0,200903,6
2149736,1,4,0,0,0,0,2,2010,3,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,2,3,5,6,1,1,2,2,0,0,0,0,2,6,0,200904,0,200903,4
2150511,1,1,1,1,2,201303,2,2011,4,1,2,2,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,4,1,1,2,1,18,1,0,3,7,1,0,0,0,0,2,5,1,201305,1,200903,5
2151631,1,3,0,0,0,0,2,2010,3,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,3,1,14,1,0,1,2,1,0,0,0,0,3,1,0,200905,0,200903,4
2152552,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,1,2,1,3,2,1,3,6,1,0,0,0,0,2,6,0,201108,0,200903,4
2153601,1,3,1,2,0,201311,2,2011,6,1,2,2,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,3,1,1,2,1,15,1,1,2,3,1,0,0,0,0,2,1,1,200904,0,200903,6
2154365,1,3,0,0,0,0,2,2011,6,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,2,1,1,3,3,5,1,1,2,2,0,0,0,0,1,6,0,200710,0,200907,0
2155561,1,1,1,1,1,201303,2,2011,4,1,2,2,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,2,1,1,2,1,13,1,1,3,6,1,0,0,0,0,2,7,1,201305,1,200903,0
2156394,1,2,1,1,13,201304,2,2010,3,1,3,2,0,2,1,1,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,4,1,0,4,1,16,1,1,4,9,3,0,0,0,1,3,1,1,201309,1,201005,4
2157375,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,1,3,9,5,1,2,3,2,0,0,0,0,1,1,1,200904,0,200903,0
2159315,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,4,1,0,4,1,19,6,1,1,2,1,0,0,0,0,4,1,1,201305,1,200903,0
2160635,1,1,1,1,2,201303,1,2011,4,2,2,2,0,1,0,0,2,1,2,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,4,0,0,13,4,1,1,1,3,7,5,1,1,1,1,0,0,0,0,1,5,0,201305,1,200903,6
2161732,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,2,1,8,2,1,2,3,1,0,0,0,0,2,5,1,200904,0,200903,5
2162822,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,1,1,1,4,9,2,1,4,9,1,0,0,0,0,1,5,1,200905,0,200903,6
2163291,1,1,1,1,1,201303,2,2011,4,1,2,2,0,2,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,4,1,1,5,1,12,1,0,2,3,1,0,0,1,2,2,1,1,201306,1,200903,2
2164622,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,1,1,1,7,2,1,1,2,1,0,0,0,0,1,5,0,201305,1,200902,4
2165591,1,3,1,2,0,201311,2,2011,6,1,2,2,0,2,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,2,5,1,2,1,11,1,1,3,7,1,0,0,0,0,2,6,0,200903,0,200903,4
2166616,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,0,1,1,17,6,1,4,9,1,0,0,0,0,1,5,1,200904,0,200904,5
2167261,1,4,0,0,0,0,2,2010,3,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,5,1,11,1,1,1,2,1,0,0,2,1,2,1,1,200904,0,200902,6
2168301,1,1,1,1,1,201303,2,2011,4,1,2,2,0,2,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,4,1,1,3,1,13,1,1,3,5,1,0,1,0,0,2,1,1,201207,1,200902,0
2169386,1,1,1,1,3,201303,2,2010,4,2,3,2,0,2,0,0,1,2,1,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,5,0,0,10,3,4,1,2,1,13,6,1,4,9,2,0,0,0,0,2,2,1,201306,1,200904,0
2170641,1,1,1,1,2,201303,2,2011,4,1,2,2,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,2,1,1,2,1,12,1,1,2,3,1,0,0,0,0,2,5,1,201305,1,200903,2
2171371,1,2,0,0,0,0,2,2011,5,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,4,1,15,1,1,3,7,1,0,1,1,0,2,1,1,200904,0,200903,2
2172526,1,1,1,1,2,201304,1,2011,5,1,2,2,1,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,4,1,1,2,1,17,1,1,4,9,1,0,0,0,0,2,1,1,201305,1,200903,2
2173235,1,2,0,0,0,0,2,2010,3,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,2,2,11,1,1,3,6,2,0,0,0,0,2,1,1,201007,0,200904,2
2174415,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,2,1,11,5,1,2,3,1,0,0,0,0,2,1,1,201305,1,200903,3
2175365,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,1,0,3,1,9,5,1,4,9,1,0,0,0,1,2,1,1,201208,1,200903,6
2176301,1,1,0,0,0,0,2,2011,4,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,5,1,3,1,1,2,3,1,0,0,2,1,2,7,1,201209,1,200903,5
2177596,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,3,1,1,1,6,2,0,2,3,1,0,0,0,0,1,5,0,201304,1,200903,5
2178396,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,1,1,2,2,12,6,1,1,1,1,0,0,0,0,2,1,1,201305,1,200904,0
2179636,1,1,1,1,3,201303,1,2011,4,2,2,2,1,1,0,0,2,3,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,4,0,0,12,4,1,1,2,2,14,6,1,3,5,1,0,0,0,0,2,5,1,201307,1,200903,6
2180411,1,2,1,1,0,201303,2,2011,5,1,2,2,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,3,1,1,5,1,13,1,1,3,6,1,0,0,3,0,2,1,1,201007,0,200903,4
2181421,1,1,1,1,1,201303,2,2011,4,1,2,2,0,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,2,1,1,5,1,12,1,1,2,4,1,0,0,0,2,3,1,1,201307,1,200902,2
2182753,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,5,1,1,1,7,3,1,3,7,1,0,0,0,0,1,5,1,201007,0,200903,2
2183361,1,2,0,0,0,0,2,2010,4,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,1,5,1,13,1,1,2,3,1,0,1,1,1,2,1,1,201007,0,200904,2
2184591,1,1,1,1,1,201303,2,2011,4,1,2,2,0,2,1,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,2,1,1,3,3,15,1,1,1,1,2,0,0,0,0,3,5,1,201305,1,200905,4
2187416,1,1,1,1,1,201303,1,2011,4,2,2,2,0,1,0,0,1,3,2,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,5,0,0,12,4,1,1,2,1,19,6,1,3,5,1,0,0,0,0,2,2,1,201306,1,200903,0
2188581,1,2,0,0,0,0,2,2011,4,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,2,1,13,1,1,4,9,1,0,0,0,0,2,1,1,200905,0,200810,0
2189593,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,1,1,7,3,1,3,5,1,0,0,0,0,1,6,1,201305,1,200903,6
2190381,1,1,1,1,2,201304,2,2011,4,1,2,2,0,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,4,5,0,3,1,13,1,1,4,9,2,0,1,0,0,2,1,1,201305,1,200903,5
2191301,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,4,1,11,1,1,3,6,1,1,0,0,1,2,2,1,201305,1,200902,2
2192852,1,4,0,0,0,0,2,2010,3,2,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,1,1,1,7,2,1,4,8,1,0,0,0,0,1,5,0,201007,0,200904,2
2193195,1,1,1,1,1,201303,2,2011,4,2,2,2,0,2,0,0,1,1,1,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,5,0,0,12,4,2,0,4,1,12,5,1,3,5,1,1,0,0,0,3,1,1,201305,1,200903,3
2194621,1,2,1,2,0,201304,2,2011,4,1,2,2,0,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,3,1,1,2,1,16,1,1,2,0,1,0,0,0,0,2,1,1,200904,0,200905,1
2195781,1,3,1,2,0,201311,2,2011,6,1,2,2,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,2,1,1,2,1,9,1,1,2,3,1,0,0,0,0,2,5,1,200904,0,200903,2
2196501,1,1,1,1,1,201303,2,2011,4,1,2,2,0,2,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,3,1,1,2,1,12,1,1,4,8,1,0,0,0,0,2,1,1,201305,1,200903,5
2197361,1,1,0,0,0,0,2,2011,4,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,4,1,3,1,12,6,1,4,9,1,0,0,0,1,2,1,1,201206,1,200903,2
2198686,1,1,1,1,1,201303,1,2011,4,1,2,2,0,1,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,4,1,1,2,3,17,6,1,3,5,1,0,0,0,0,2,1,1,201306,1,200911,3
2199575,1,4,0,0,0,0,2,2010,3,2,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,1,1,2,5,1,3,5,1,0,0,0,0,1,6,0,201008,0,200903,3
2200651,1,3,1,2,0,201311,2,2011,6,1,2,2,0,2,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,3,3,1,2,1,13,1,0,1,2,1,0,0,0,0,2,2,1,200904,0,200903,6
2201486,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,1,1,11,2,1,4,9,1,0,0,0,0,1,1,1,201211,1,200905,0
2202371,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,4,1,3,3,13,3,1,4,9,2,0,0,2,0,1,1,1,201305,1,200902,4
2203446,1,1,1,1,3,201303,1,2011,4,2,2,2,0,1,0,0,2,3,2,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,4,0,0,14,4,1,1,2,1,16,6,1,1,2,1,0,0,0,0,2,1,1,201304,1,200905,5
2204281,1,1,1,1,0,201303,2,2011,4,1,2,2,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,3,1,1,4,4,12,1,0,2,4,1,0,0,2,0,2,1,1,201305,1,200903,1
2205832,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,1,1,11,2,1,1,2,1,0,0,0,0,1,1,1,200904,0,200903,2
2206256,1,1,1,1,1,201303,2,2011,4,1,2,2,0,2,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,4,1,1,3,1,15,1,1,3,5,1,0,0,0,0,3,1,1,201308,1,200903,4
2207591,1,2,0,0,0,0,2,2009,2,1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,3,1,12,1,1,3,5,1,0,0,0,0,3,1,1,200904,0,200903,4
2208621,1,4,0,0,0,0,2,2010,3,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0,2,1,8,1,0,2,3,3,0,0,0,0,2,4,0,201007,0,200902,2
2209421,1,2,0,0,0,0,2,2010,5,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,5,1,17,1,1,4,9,1,0,0,2,0,3,1,1,200807,0,200810,0
2210705,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,1,1,1,1,16,5,1,4,9,1,0,0,0,0,1,1,0,201305,1,200903,2
2211311,1,1,1,1,2,201303,2,2011,4,1,2,2,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,4,2,1,3,1,15,1,1,3,5,1,0,1,0,0,2,1,1,201305,1,200904,1
2212616,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,4,1,1,1,3,4,5,1,4,9,2,0,0,0,0,1,6,1,200904,0,200902,2
2213573,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,0,1,3,8,3,1,1,1,2,0,0,0,0,1,6,0,201109,1,200902,0
2216225,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,0,4,1,15,6,1,3,5,1,0,0,0,0,4,4,1,201305,1,200902,0
2218261,1,1,1,1,4,201304,2,2009,2,1,4,2,0,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,3,2,1,1,1,19,1,1,3,5,1,0,0,0,0,1,1,1,201310,1,200903,3
2219255,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,4,3,1,3,1,15,6,1,3,5,1,1,0,0,0,2,1,1,201305,1,200903,5
2220321,1,2,0,0,0,0,2,2009,2,1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,5,0,7,1,9,1,0,4,9,1,0,0,0,2,5,2,1,201003,0,200902,4
2221291,1,2,0,0,0,0,2,2009,2,1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,1,3,1,13,1,1,2,3,1,0,1,0,0,2,1,1,200904,0,200904,4
2222425,1,4,0,0,0,0,1,2009,2,1,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1,1,1,3,15,5,1,3,5,2,0,0,0,0,1,1,1,200710,0,200809,0
2223581,1,1,0,0,0,0,2,2011,4,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,1,3,2,16,1,1,1,2,1,0,0,0,0,3,1,1,201210,1,200903,4
2224215,1,1,1,1,1,201303,2,2011,4,2,2,2,0,2,0,0,1,1,1,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,5,0,0,12,4,4,0,3,3,4,3,1,1,2,2,0,0,0,0,3,6,1,201305,1,200903,2
2226231,1,1,0,0,0,0,2,2011,6,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,2,2,12,1,1,1,2,1,0,0,0,0,2,1,1,201106,0,200903,2
2227296,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,4,1,1,2,3,13,6,1,4,9,2,0,0,0,0,2,1,1,201007,0,200903,0
2228436,1,1,1,1,0,201303,1,2011,4,1,2,2,0,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,4,1,0,2,1,15,6,1,2,3,1,0,0,0,0,2,1,1,201306,1,200903,5
2229421,1,1,1,1,2,201303,2,2011,4,1,2,2,0,2,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,2,4,1,3,1,8,1,1,4,9,1,0,0,1,0,2,4,1,201305,1,200903,4
2230711,1,1,1,1,4,201303,2,2011,4,1,2,2,0,2,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,2,1,1,2,1,10,1,1,1,2,1,0,0,0,0,2,5,1,201305,1,200903,5
2231515,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1,1,1,3,4,5,0,1,1,2,0,0,0,0,1,6,1,200904,0,200903,2
2232496,1,4,0,0,0,0,1,2009,2,2,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,2,1,1,6,1,1,1,1,0,0,0,0,2,2,1,200809,0,200903,3
2235561,1,1,1,1,10,201303,2,2011,4,1,2,2,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,4,4,1,1,1,13,1,1,3,5,1,0,0,0,0,1,1,1,201310,1,200903,3
2236205,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,0,3,1,7,5,0,4,9,1,0,0,0,0,3,1,1,201305,1,200902,1
2237225,1,1,1,1,1,201305,2,2011,4,2,2,2,0,2,0,0,1,2,2,0,0,0,0,1,1,1,2012,8,0,0,0,0,0,0,0,5,0,0,14,4,1,1,3,3,12,1,1,3,5,2,0,0,0,0,3,1,1,201305,1,200902,4
2238361,1,2,1,1,1,201303,2,2011,4,1,2,2,0,2,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,2,1,1,4,1,13,1,1,3,7,1,0,0,0,1,3,1,1,200904,0,200903,0
2239515,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,2,1,1,3,8,5,1,2,3,2,0,0,0,0,1,1,1,200904,0,200903,4
2241425,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,1,1,3,2,5,1,1,2,2,0,0,0,0,1,6,1,201305,1,200903,3
2242616,1,1,1,1,12,201303,1,2011,4,2,2,2,1,2,0,0,2,2,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,4,0,0,12,4,4,1,2,1,13,6,1,4,9,1,0,0,0,0,2,1,1,201305,1,200903,4
2245535,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,1,1,11,5,1,1,2,1,0,0,0,0,1,4,1,201305,1,200903,2
2246691,1,3,1,2,0,201311,2,2009,2,1,4,2,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,4,1,1,2,1,15,1,1,1,2,1,0,0,0,0,2,1,1,200904,0,200903,2
2247501,1,1,1,1,1,201305,2,2010,3,1,3,2,0,2,1,1,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,4,1,1,5,1,13,1,1,1,2,1,0,0,0,2,3,1,1,201305,1,200903,2
2249411,1,1,1,1,0,201303,2,2011,4,1,2,2,0,2,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,4,1,1,2,1,17,1,1,2,4,1,0,0,0,0,2,1,1,201009,0,200810,0
2250596,1,1,1,1,7,201303,2,2011,4,2,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2012,5,0,1,1,8,1,1,1,1,1,6,3,0,2,4,1,0,0,0,0,1,6,0,201305,1,200903,6
2251772,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,7,2,1,1,2,2,0,0,0,0,2,5,1,201103,0,200903,5
